OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1640387,LOP221120000613,22ND ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,5150,MENTALLY ILL,1668956364000,6049526,2122937,C,04X,CCD3,11/20/22  2:59:24 PM,1668960533000,4,1,1
1640388,LOP221120000612,1644 40TH AV,40TH AV,242,BATTERY,1668956356000,6065479,2109569,C,23X,CCD5,11/20/22  2:59:16 PM,1668974931000,23,4,2
1640389,LOP221120000614,10000 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1668956466000,6082875,2098297,C,32Y,CCD7,11/20/22  3:01:06 PM,1668956466000,32,5,3
1640390,LOP221120000617,3701 BROWN AV,BROWN AV,10851,STOLEN VEHICLE,1668956603000,6071226,2115491,C,25X,CCD4,11/20/22  3:03:23 PM,1668959147000,25,4,2
1640391,LOP221120000616,8300 OAKPORT ST,OAKPORT ST,459AU,AUTO BURGLARY,1668956595000,6070217,2096219,C,31X,CCD7,11/20/22  3:03:15 PM,1669003628000,31,5,3
1640392,LOP221120000619,695 HEGENBERGER RD,HEGENBERGER RD,911C,911 HANG UP FROM CP,1668956623000,6071172,2099886,C,31X,CCD7,11/20/22  3:03:43 PM,1668956652000,31,5,3
1640393,LOP221120000620,BENNETT PL&JORDAN RD,PL&JORDAN RD,949,SUSPICIOUS VEHICLE,1668956631000,6072680,2118206,C,22Y,CCD4,11/20/22  3:03:51 PM,1668958223000,22,3,2
1640394,LOP221120000621,3213 FILBERT ST,FILBERT ST,415F,415 FAMILY,1668956803000,6048200,2127065,C,07X,CCD3,11/20/22  3:06:43 PM,1668964527000,7,1,1
1640395,LOP221120000623,6115 HILTON ST,HILTON ST,10851,STOLEN VEHICLE,1668956939000,6072640,2106698,C,27Y,CCD6,11/20/22  3:08:59 PM,1668989602000,27,4,3
1640396,LOP221120000624,E 15TH ST&24TH AV,15TH ST&24TH AV,5150,MENTALLY ILL,1668956993000,6060687,2112334,C,20X,CCD5,11/20/22  3:09:53 PM,1668961680000,20,3,2
1640397,LOP221120000625,7135 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1668957088000,6073480,2103591,C,26Y,CCD7,11/20/22  3:11:28 PM,1668961292000,26,4,3
1640398,LOP221120000627,700 CENTER ST,CENTER ST,SECCK,SECURITY CHECK,1668957200000,6043161,2120675,C,02Y,CCD3,11/20/22  3:13:20 PM,1668957269000,2,1,1
1640399,LOP221120000628,1845 100TH AV,100TH AV,945A,AMBULANCE REQUESTED,1668957219000,6080592,2097726,C,32X,CCD7,11/20/22  3:13:39 PM,1668957219000,32,5,3
1640400,LOP221120000493,1908 E 28TH ST,E 28TH ST,WELCK,WELFARE CHECK -- CHE,1668947633000,6061529,2117186,C,18Y,CCD5,11/20/22 12:33:53 PM,1668958979000,18,3,2
1640401,LOP221120000518,2903 MARKET ST,MARKET ST,417,BRANDISH A WEAPON,1668949207000,6048489,2125883,C,07X,CCD3,11/20/22  1:00:07 PM,1668981057000,7,1,1
1640402,LOP221120000629,9901 B ST,B ST,945A,AMBULANCE REQUESTED,1668957311000,6077873,2096893,C,32X,CCD7,11/20/22  3:15:11 PM,1668957317000,32,5,3
1640403,LOP221120000633,SB I880 CONN&MARITIME ST,I880 CONN&MARITIME ST,23103,RECKLESS DRIVING,1668957455000,6041674,2127020,C,07X,CCD3,11/20/22  3:17:35 PM,1668957456000,7,1,1
1640404,LOP221120000632,6639 SNAKE RD,SNAKE RD,23103,RECKLESS DRIVING,1668957417000,6069091,2130689,C,13Z,CCD4,11/20/22  3:16:57 PM,1668957417000,13,2,1
1640405,LOP221120000635,21ST AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,901,VEHICLE COLLISION/PR,1668957503000,6059645,2113637,C,19X,CCD2,11/20/22  3:18:23 PM,1668957702000,19,3,2
1640406,LOP221120000634,4007 ALLENDALE AV,ALLENDALE AV,911C,911 HANG UP FROM CP,1668957456000,6069147,2112773,C,24Y,CCD4,11/20/22  3:17:36 PM,1668962279000,24,4,2
1640407,LOP221120000636,4007 ALLENDALE AV,ALLENDALE AV,945A,AMBULANCE REQUESTED,1668957528000,6069147,2112773,C,24Y,CCD4,11/20/22  3:18:48 PM,1668957528000,24,4,2
1640408,LOP221120000638,1229 E 22ND ST,E 22ND ST,BTNFO,BEAT INFORMATION,1668957602000,6058813,2116841,C,17Y,CCD2,11/20/22  3:20:02 PM,1668959268000,17,3,2
1640409,LOP221120000639,13TH AV&E 23RD ST,AV&E 23RD ST,20002,HIT & RUN (PROPERTY,1668957688000,6059265,2116897,C,17Y,CCD2,11/20/22  3:21:28 PM,1668962919000,17,3,2
1640410,LOP221120000640,7215 HERBERT GUICE WY,HERBERT GUICE WY,10851,STOLEN VEHICLE,1668957692000,6073285,2103026,C,26Y,CCD7,11/20/22  3:21:32 PM,1668979082000,26,4,3
1640411,LOP221120000641,1219 34TH ST,34TH ST,970B,AUTO BLOCKING DRIVEW,1668957739000,6047114,2128026,C,07X,CCD3,11/20/22  3:22:19 PM,1669018816000,7,1,1
1640412,LOP221120000643,1529 3RD AV,3RD AV,945A,AMBULANCE REQUESTED,1668957801000,6054806,2117819,C,19X,CCD2,11/20/22  3:23:21 PM,1668957813000,19,3,2
1640413,LOP221120000642,98TH AV&GOLF LINKS RD,AV&GOLF LINKS RD,HAZ,HAZARDOUS SITUATION/,1668957784000,6084080,2101272,C,35X,CCD7,11/20/22  3:23:04 PM,1668969399000,35,5,3
1640414,LOP221120000644,7250 DOOLITTLE DR,DOOLITTLE DR,242,BATTERY,1668957885000,6066266,2095355,C,31X,CCD7,11/20/22  3:24:45 PM,1668969331000,31,5,3
1640415,LOP221120000646,2012 57TH AV,57TH AV,AOA,ASSIST OUTSIDE AGENC,1668957994000,6071165,2107005,C,27Y,CCD6,11/20/22  3:26:34 PM,1668960033000,27,4,3
1640416,LOP221120000645,16TH ST&ADELINE ST,ST&ADELINE ST,314,INDECENT EXPOSURE,1668957990000,6045874,2122705,C,05X,CCD3,11/20/22  3:26:30 PM,1668959524000,5,1,1
1640417,LOP221120000647,585 9TH ST,9TH ST,5150,MENTALLY ILL,1668958103000,6048410,2119399,C,03Y,CCD3,11/20/22  3:28:23 PM,1668985640000,3,1,1
1640418,LOP221120000648,14TH ST&PERALTA ST,ST&PERALTA ST,415E,LOUD MUSIC,1668958154000,6043464,2122865,C,02Y,CCD3,11/20/22  3:29:14 PM,1668958300000,2,1,1
1640419,LOP221120000649,136 12TH ST,12TH ST,MSDIAL,MISDIAL,1668958155000,6051869,2118595,C,03X,CCD2,11/20/22  3:29:15 PM,1668958155000,3,1,1
1640420,LOP221120000651,851 81ST AV,81ST AV,487,GRAND THEFT,1668958499000,6072824,2100172,C,26Y,CCD7,11/20/22  3:34:59 PM,1669019656000,26,4,3
1640421,LOP221120000652,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1668958618000,6077662,2106308,C,30Y,CCD6,11/20/22  3:36:58 PM,1668963408000,30,5,3
1640422,LOP221120000654,1221 E 20TH ST,E 20TH ST,911N,POLICE RELATED MATTE,1668958808000,6058237,2116406,C,17X,CCD2,11/20/22  3:40:08 PM,1668958812000,17,3,2
1640423,LOP221120000655,5650 BANCROFT AV,BANCROFT AV,911N,POLICE RELATED MATTE,1668958887000,6071742,2107787,C,29X,CCD6,11/20/22  3:41:27 PM,1669025232000,29,5,3
1640424,LOP221120000656,4000 REDDING ST,REDDING ST,970A,VEHICLE PARKED ON SI,1668958889000,6070956,2114498,C,25X,CCD4,11/20/22  3:41:29 PM,1669000173000,25,4,2
1640425,LOP221120000657,40TH ST&MARKET ST,ST&MARKET ST,953,INVESTIGATE REPORT O,1668958950000,6049378,2129774,C,10Y,CCD1,11/20/22  3:42:30 PM,1668958960000,10,2,1
1640426,LOP221120000659,8855 SAN LEANDRO ST,SAN LEANDRO ST,602L,TRESPASS:,1668959108000,6074143,2097953,C,31Y,CCD7,11/20/22  3:45:08 PM,1668986898000,31,5,3
1640427,LOP221120000658,2116 HIGH ST,HIGH ST,TXT911,TEXT911,1668959070000,6067690,2109921,C,27X,CCD5,11/20/22  3:44:30 PM,1668959872000,27,4,3
1640428,LOP221120000660,73RD AV&BANCROFT AV,AV&BANCROFT AV,977,WALKING STOP,1668959295000,6076906,2105635,C,30X,CCD6,11/20/22  3:48:15 PM,1668970670000,30,5,3
1640429,LOP221120000662,2735 HUMBOLDT AV,HUMBOLDT AV,10851,STOLEN VEHICLE,1668959329000,6067714,2114876,C,24Y,CCD4,11/20/22  3:48:49 PM,1668959331000,24,4,2
1640430,LOP221120000664,51ST ST&SHAFTER AV,ST&SHAFTER AV,242,BATTERY,1668959421000,6053939,2131877,C,12X,CCD1,11/20/22  3:50:21 PM,1668962231000,12,2,1
1640431,LOP221120000667,5131 SHATTUCK AV,SHATTUCK AV,415C,415 UNKNOWN,1668959570000,6052248,2132057,C,12X,CCD1,11/20/22  3:52:50 PM,1668960603000,12,2,1
1640432,LOP221120000668,MACARTHUR BLVD&MAY CT,BLVD&MAY CT,HAZ,HAZARDOUS SITUATION/,1668959650000,6066183,2118325,C,22X,CCD4,11/20/22  3:54:10 PM,1668968119000,22,3,2
1640433,LOP221120000650,E 9TH ST&FRUITVALE AV,9TH ST&FRUITVALE AV,243E,BATTERY ON CO-HABITA,1668958230000,6062298,2108714,C,23X,CCD5,11/20/22  3:30:30 PM,1668962537000,23,4,2
1640449,LOP221120000669,66 FRANKLIN ST,FRANKLIN ST,970,AUTO IMPROPERLY PARK,1668959682000,6048640,2116680,C,01X,CCD3,11/20/22  3:54:42 PM,1669003446000,1,1,1
1640450,LOP221120000670,3039 BURDECK DR,BURDECK DR,933R,ALARM-RINGER,1668959707000,6072440,2121363,C,22Y,CCD4,11/20/22  3:55:07 PM,1668966063000,22,3,2
1640451,LOP221120000673,3050 E 9TH ST,E 9TH ST,901,VEHICLE COLLISION/PR,1668959985000,6061382,2109100,C,20X,CCD5,11/20/22  3:59:45 PM,1668964736000,20,3,2
1640452,LOP221120000672,2337 88TH AV,88TH AV,WELCK,WELFARE CHECK -- CHE,1668959968000,6080406,2102035,C,35X,CCD7,11/20/22  3:59:28 PM,1668964420000,35,5,3
1640453,LOP221120000671,8300 OAKPORT ST,OAKPORT ST,459AU,AUTO BURGLARY,1668959939000,6070217,2096219,C,31X,CCD7,11/20/22  3:58:59 PM,1668960718000,31,5,3
1640454,LOP221120000674,5787 FOOTHILL BLVD,FOOTHILL BLVD,933R,ALARM-RINGER,1668960109000,6072559,2107937,C,29X,CCD6,11/20/22  4:01:49 PM,1668960144000,29,5,3
1640455,LOP221120000675,344 13TH ST,13TH ST,415GF,GIRLFRIEND CREATING,1668960144000,6050592,2119573,C,03X,CCD2,11/20/22  4:02:24 PM,1668960145000,3,1,1
1640456,LOP221120000676,29TH AV&NB I880,AV&NB I880,23103,RECKLESS DRIVING,1668960160000,6060725,2109332,C,20X,CCD5,11/20/22  4:02:40 PM,1668960166000,20,3,2
1640457,LOP221120000678,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668960286000,6049039,2118440,C,03Y,CCD3,11/20/22  4:04:46 PM,1668978246000,3,1,1
1640458,LOP221120000680,1009 66TH AV,66TH AV,602L,TRESPASS:,1668960317000,6070729,2103221,C,26Y,CCD6,11/20/22  4:05:17 PM,1668972287000,26,4,3
1640459,LOP221120000681,536 41ST ST,41ST ST,484LP,STOLEN LICENSE PLATE,1668960369000,6051898,2129549,C,12X,CCD1,11/20/22  4:06:09 PM,1668962381000,12,2,1
1640460,LOP221120000685,1601 6TH AV,6TH AV,INFO,BEAT INFORMATION,1668960506000,6055712,2117179,C,17X,CCD2,11/20/22  4:08:26 PM,1668960506000,17,3,2
1640461,LOP221120000684,2780 26TH AV,26TH AV,945A,AMBULANCE REQUESTED,1668960465000,6064187,2115564,C,21X,CCD5,11/20/22  4:07:45 PM,1668960474000,21,3,2
1640462,LOP221120000688,350 HAWTHORNE AV,HAWTHORNE AV,945A,AMBULANCE REQUESTED,1668960573000,6052490,2126130,C,08X,CCD3,11/20/22  4:09:33 PM,1668960580000,8,2,1
1640463,LOP221120000687,748 OAKLAND AV,OAKLAND AV,945,AMBULANCE FOLLOW UP,1668960540000,6056677,2126198,C,14Y,CCD2,11/20/22  4:09:00 PM,1668964797000,14,2,2
1640464,LOP221120000689,2801 SUMMIT ST,SUMMIT ST,243E,BATTERY ON CO-HABITA,1668960637000,6051847,2124556,C,08X,CCD3,11/20/22  4:10:37 PM,1668969523000,8,2,1
1640465,LOP221120000692,5829 ADELINE ST,ADELINE ST,AOA,ASSIST OUTSIDE AGENC,1668960816000,6049529,2134408,C,10Y,CCD1,11/20/22  4:13:36 PM,1668976687000,10,2,1
1640466,LOP221120000691,865 MEAD AV,MEAD AV,905,ABANDONED AUTOMOBILE,1668960807000,6048363,2124465,C,07X,CCD3,11/20/22  4:13:27 PM,1668967360000,7,1,1
1640467,LOP221120000693,40 HARRISON ST,HARRISON ST,975,STAND BY AND PRESERV,1668960909000,6049403,2116497,C,01X,CCD3,11/20/22  4:15:09 PM,1669001984000,1,1,1
1640468,LOP221120000694,10970 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1668960976000,6080384,2094849,C,32X,CCD7,11/20/22  4:16:16 PM,1668960993000,32,5,3
1640469,LOP221120000695,5375 MANILA AV,MANILA AV,911C,911 HANG UP FROM CP,1668961003000,6055799,2132905,C,12Y,CCD1,11/20/22  4:16:43 PM,1668961015000,12,2,1
1640470,LOP221120000696,1750 E 22ND ST,E 22ND ST,245,ASSAULT W/DEADLY WEA,1668961081000,6059797,2115951,C,18Y,CCD2,11/20/22  4:18:01 PM,1668970583000,18,3,2
1640471,LOP221120000699,7223 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1668961122000,6073693,2103458,C,26Y,CCD7,11/20/22  4:18:42 PM,1668961123000,26,4,3
1640472,LOP221120000698,52ND ST&DOVER ST,ST&DOVER ST,484,THEFT,1668961105000,6051518,2132206,C,12X,CCD1,11/20/22  4:18:25 PM,1668961105000,12,2,1
1640473,LOP221120000697,344 13TH ST,13TH ST,415GF,GIRLFRIEND CREATING,1668961103000,6050592,2119573,C,03X,CCD2,11/20/22  4:18:23 PM,1668961103000,3,1,1
1640474,LOP221120000700,175 41ST ST,41ST ST,484,THEFT,1668961187000,6055370,2128272,C,09X,CCD1,11/20/22  4:19:47 PM,1668961187000,9,2,1
1640475,LOP221120000701,73RD AV&KRAUSE AV,AV&KRAUSE AV,901,VEHICLE COLLISION/PR,1668961274000,6076527,2105315,C,30X,CCD6,11/20/22  4:21:14 PM,1668968951000,30,5,3
1640476,LOP221120000703,35TH AV&KANSAS ST,AV&KANSAS ST,911N,POLICE RELATED MATTE,1668961339000,6070697,2116237,C,22Y,CCD4,11/20/22  4:22:19 PM,1668961340000,22,3,2
1640477,LOP221120000702,9500 STEARNS AV,STEARNS AV,415C,415 UNKNOWN,1668961328000,6082832,2101004,C,35X,CCD7,11/20/22  4:22:08 PM,1668973321000,35,5,3
1640478,LOP221120000704,35TH AV&KANSAS ST,AV&KANSAS ST,SECCK,SECURITY CHECK,1668961344000,6070697,2116237,C,22Y,CCD4,11/20/22  4:22:24 PM,1668986105000,22,3,2
1640479,LOP221120000707,181 MONTECITO AV,MONTECITO AV,970B,AUTO BLOCKING DRIVEW,1668961518000,6053595,2122979,C,14X,CCD3,11/20/22  4:25:18 PM,1669026256000,14,2,2
1640480,LOP221120000706,9500 STEARNS AV,STEARNS AV,415C,415 UNKNOWN,1668961484000,6082832,2101004,C,35X,CCD7,11/20/22  4:24:44 PM,1668961537000,35,5,3
1640481,LOP221120000708,SB I880&JACKSON ST,I880&JACKSON ST,HAZ,HAZARDOUS SITUATION/,1668961598000,6050579,2117151,C,03X,CCD3,11/20/22  4:26:38 PM,1668961614000,3,1,1
1640482,LOP221120000709,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1668961645000,6067005,2087916,C,31X,CCD7,11/20/22  4:27:25 PM,1668965141000,31,5,3
1640483,LOP221120000710,1526 5TH ST,5TH ST,10851,STOLEN VEHICLE,1668961673000,6042538,2120394,C,02Y,CCD3,11/20/22  4:27:53 PM,1669019769000,2,1,1
1640484,LOP221120000714,5312 NORMANDIE AV,NORMANDIE AV,BTNFO,BEAT INFORMATION,1668961846000,6072925,2110207,C,28X,CCD6,11/20/22  4:30:46 PM,1668964052000,28,4,3
1640485,LOP221120000713,2402 E 27TH ST,E 27TH ST,911C,911 HANG UP FROM CP,1668961846000,6063274,2115746,C,21X,CCD5,11/20/22  4:30:46 PM,1668968421000,21,3,2
1640486,LOP221120000715,251 8TH ST,8TH ST,911C,911 HANG UP FROM CP,1668961923000,6050561,2117969,C,03X,CCD2,11/20/22  4:32:03 PM,1668968415000,3,1,1
1640487,LOP221120000716,E 15TH ST&16TH AV,15TH ST&16TH AV,SECCK,SECURITY CHECK,1668962004000,6057915,2114511,C,19X,CCD2,11/20/22  4:33:24 PM,1668962968000,19,3,2
1640488,LOP221120000717,12TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1668962059000,6056584,2115058,C,19X,CCD2,11/20/22  4:34:19 PM,1668962987000,19,3,2
1640489,LOP221120000719,8482 NEY AV,NEY AV,945A,AMBULANCE REQUESTED,1668962095000,6082439,2104243,C,35X,CCD7,11/20/22  4:34:55 PM,1668962103000,35,5,3
1640490,LOP221120000720,8954 GOLF LINKS RD,GOLF LINKS RD,945A,AMBULANCE REQUESTED,1668962123000,6083205,2102799,C,35X,CCD7,11/20/22  4:35:23 PM,1668962124000,35,5,3
1640491,LOP221120000724,9 REDDING PL,REDDING PL,975,STAND BY AND PRESERV,1668962197000,6072451,2112472,C,28X,CCD6,11/20/22  4:36:37 PM,1668983848000,28,4,3
1640492,LOP221120000721,EDES AV&HEGENBERGER RD,AV&HEGENBERGER RD,459AU,AUTO BURGLARY,1668962162000,6071322,2098070,C,31X,CCD7,11/20/22  4:36:02 PM,1668963063000,31,5,3
1640493,LOP221120000723,1315 99TH AV,99TH AV,913TH,SUICIDE THREATS,1668962170000,6078495,2097370,A,32X,CCD7,11/20/22  4:36:10 PM,1668963311000,32,5,3
1640494,LOP221120000722,955 LONGRIDGE RD,LONGRIDGE RD,SUSP,SUSPECT,1668962162000,6061221,2121974,C,16X,CCD2,11/20/22  4:36:02 PM,1668974171000,16,3,2
1640495,LOP221120000725,2014 5TH AV,5TH AV,278_5,VIOLATION OF CUSTODY,1668962245000,6056629,2118391,C,17X,CCD2,11/20/22  4:37:25 PM,1668966993000,17,3,2
1640496,LOP221120000727,2709 RITCHIE ST,RITCHIE ST,459,BURGLARY,1668962331000,6079261,2104799,P,30Y,CCD6,11/20/22  4:38:51 PM,1668962339000,30,5,3
1640497,LOP221120000726,1182 HOLMAN RD,HOLMAN RD,911C,911 HANG UP FROM CP,1668962309000,6061508,2120653,C,16Y,CCD2,11/20/22  4:38:29 PM,1668970476000,16,3,2
1640498,LOP221120000728,4105 MONTGOMERY ST,MONTGOMERY ST,484LP,STOLEN LICENSE PLATE,1668962434000,6055172,2128579,C,09X,CCD1,11/20/22  4:40:34 PM,1668963727000,9,2,1
1640499,LOP221120000730,9421 THERMAL ST,THERMAL ST,955,ANIMAL-STRAYING,1668962596000,6081989,2100986,C,35X,CCD7,11/20/22  4:43:16 PM,1668965967000,35,5,3
1640500,LOP221120000729,900 34TH ST,34TH ST,BTNFO,BEAT INFORMATION,1668962571000,6048901,2127628,C,06X,CCD3,11/20/22  4:42:51 PM,1668965632000,6,1,1
1640501,LOP221120000731,9777 GOLF LINKS RD,GOLF LINKS RD,484,THEFT,1668962661000,6084494,2100975,C,35Y,CCD7,11/20/22  4:44:21 PM,1668962665000,35,5,3
1640502,LOP221120000732,2542 74TH AV,74TH AV,10851,STOLEN VEHICLE,1668962828000,6077371,2105665,C,30Y,CCD6,11/20/22  4:47:08 PM,1668985902000,30,5,3
1640503,LOP221120000733,149 MONTECITO AV,MONTECITO AV,314,INDECENT EXPOSURE,1668962856000,6053392,2122840,C,14X,CCD3,11/20/22  4:47:36 PM,1668994570000,14,2,2
1640504,LOP221120000735,7TH ST&HARRISON ST,ST&HARRISON ST,SPEC,SPECIAL ASSIGNMENT,1668962908000,6050113,2117906,A,03X,CCD2,11/20/22  4:48:28 PM,1668962921000,3,1,1
1640505,LOP221120000734,6916 HALLIDAY AV,HALLIDAY AV,945A,AMBULANCE REQUESTED,1668962897000,6076231,2106161,C,30X,CCD6,11/20/22  4:48:17 PM,1668962897000,30,5,3
1640506,LOP221120000736,11TH AV&E 12TH ST,AV&E 12TH ST,SECCK,SECURITY CHECK,1668962981000,6056070,2115088,C,19X,CCD2,11/20/22  4:49:41 PM,1668966495000,19,3,2
1640507,LOP221120000737,47TH ST&WEST ST,ST&WEST ST,R10851,RECOVERED STOLEN VEH,1668962997000,6050633,2131480,C,10Y,CCD1,11/20/22  4:49:57 PM,1668963038000,10,2,1
1640508,LOP221120000738,HIGH ST&MACARTHUR BLVD,ST&MACARTHUR BLVD,929,FIRE,1668963103000,6071940,2113584,C,25X,CCD4,11/20/22  4:51:43 PM,1668963140000,25,4,2
1640509,LOP221120000740,1 AIRPORT DR,AIRPORT DR,415C,415 UNKNOWN,1668963197000,6067005,2087916,C,31X,CCD7,11/20/22  4:53:17 PM,1668963200000,31,5,3
1640510,LOP221120000739,6258 HILLMONT DR,HILLMONT DR,484LP,STOLEN LICENSE PLATE,1668963196000,6077980,2110434,C,29X,CCD6,11/20/22  4:53:16 PM,1668981922000,29,5,3
1640511,LOP221120000743,17TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1668963264000,6050429,2121017,C,04X,CCD3,11/20/22  4:54:24 PM,1668963682000,4,1,1
1640512,LOP221120000742,9500 STEARNS AV,STEARNS AV,415C,415 UNKNOWN,1668963263000,6082832,2101004,C,35X,CCD7,11/20/22  4:54:23 PM,1668963263000,35,5,3
1640513,LOP221120000741,9500 STEARNS AV,STEARNS AV,415C,415 UNKNOWN,1668963242000,6082832,2101004,C,35X,CCD7,11/20/22  4:54:02 PM,1668963248000,35,5,3
1640514,LOP221120000747,10TH ST&WEBSTER ST,ST&WEBSTER ST,SECCK,SECURITY CHECK,1668963297000,6050162,2118829,C,03X,CCD2,11/20/22  4:54:57 PM,1668978039000,3,1,1
1640515,LOP221120000748,2733 MARKET ST,MARKET ST,945A,AMBULANCE REQUESTED,1668963469000,6048341,2125405,C,07X,CCD3,11/20/22  4:57:49 PM,1668963475000,7,1,1
1640516,LOP221120000749,1435 SEMINARY AV,SEMINARY AV,OD,OVERDOSE,1668963508000,6070488,2105596,C,27Y,CCD6,11/20/22  4:58:28 PM,1668966567000,27,4,3
1640517,LOP221120000750,9TH ST&JACKSON ST,ST&JACKSON ST,SPEC,SPECIAL ASSIGNMENT,1668963554000,6051048,2118052,C,03X,CCD2,11/20/22  4:59:14 PM,1668979376000,3,1,1
1640518,LOP221120000751,255 8TH AV,8TH AV,911N,POLICE RELATED MATTE,1668963609000,6053523,2114485,C,19X,CCD2,11/20/22  5:00:09 PM,1668963609000,19,3,2
1640519,LOP221120000752,47TH ST&WEST ST,ST&WEST ST,R10851,RECOVERED STOLEN VEH,1668963688000,6050633,2131480,C,10Y,CCD1,11/20/22  5:01:28 PM,1668967787000,10,2,1
1640520,LOP221120000753,EMBARCADERO WEST&OAK ST,WEST&OAK ST,ELEC,ELECTRONIC DEVICE,1668963692000,6050725,2115694,C,01X,CCD3,11/20/22  5:01:32 PM,1669002495000,1,1,1
1640521,LOP221120000755,900 FRANKLIN ST,FRANKLIN ST,976,CAR STOP,1668963710000,6049717,2118754,C,03X,CCD2,11/20/22  5:01:50 PM,1668964347000,3,1,1
1640522,LOP221120000756,1717 81ST AV,81ST AV,10851,STOLEN VEHICLE,1668963792000,6077140,2102930,C,30X,CCD6,11/20/22  5:03:12 PM,1669000504000,30,5,3
1640523,LOP221120000758,473 41ST ST,41ST ST,MSDIAL,MISDIAL,1668963832000,6052527,2129371,C,12X,CCD1,11/20/22  5:03:52 PM,1668963832000,12,2,1
1640524,LOP221120000759,10203 E ST,E ST,911C,911 HANG UP FROM CP,1668963901000,6077566,2095637,C,32X,CCD7,11/20/22  5:05:01 PM,1668963911000,32,5,3
1640525,LOP221120000760,80TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1668963916000,6075541,2102331,C,30X,CCD7,11/20/22  5:05:16 PM,1668963934000,30,5,3
1640526,LOP221120000761,1930 12TH AV,12TH AV,911C,911 HANG UP FROM CP,1668963933000,6058031,2116281,C,17X,CCD2,11/20/22  5:05:33 PM,1668963939000,17,3,2
1640527,LOP221120000762,8135 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415UG,DISTURBANCE-UNWANTED,1668963972000,6075933,2102063,C,33X,CCD7,11/20/22  5:06:12 PM,1668985456000,33,5,3
1640528,LOP221120000763,1052 63RD ST,63RD ST,415TH,415 THREATS,1668964017000,6047122,2135575,C,10X,CCD1,11/20/22  5:06:57 PM,1668968089000,10,2,1
1640529,LOP221120000764,1700 E 15TH ST,E 15TH ST,976,CAR STOP,1668964064000,6058234,2114287,C,19X,CCD2,11/20/22  5:07:44 PM,1668964422000,19,3,2
1640530,LOP221120000765,72ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,922,DRUNK ON THE STREET,1668964139000,6073666,2103500,C,30X,CCD7,11/20/22  5:08:59 PM,1668995174000,30,5,3
1640531,LOP221120000767,W GRAND AV&MARITIME ST,GRAND AV&MARITIME ST,242,BATTERY,1668964237000,6041657,2126997,C,05Y,CCD3,11/20/22  5:10:37 PM,1668992070000,5,1,1
1640532,LOP221120000766,845 92ND AV,92ND AV,415C,415 UNKNOWN,1668964199000,6074930,2097739,C,33X,CCD7,11/20/22  5:09:59 PM,1668978108000,33,5,3
1640533,LOP221120000769,1241 HIGH ST,HIGH ST,602L,TRESPASS:,1668964359000,6065828,2108056,C,23X,CCD5,11/20/22  5:12:39 PM,1668964381000,23,4,2
1640534,LOP221120000768,17TH ST&LAKESIDE DR,ST&LAKESIDE DR,949,SUSPICIOUS VEHICLE,1668964322000,6052864,2119888,C,04X,CCD2,11/20/22  5:12:02 PM,1668969530000,4,1,1
1640535,LOP221120000770,NB HIGH OFFRP ST&NB I880,HIGH OFFRP ST&NB I880,WELCK,WELFARE CHECK -- CHE,1668964382000,6065493,2105108,C,26X,CCD5,11/20/22  5:13:02 PM,1668964382000,26,4,3
1640536,LOP221120000771,4155 TELEGRAPH AV,TELEGRAPH AV,945A,AMBULANCE REQUESTED,1668964388000,6052194,2129655,C,12X,CCD1,11/20/22  5:13:08 PM,1668964389000,12,2,1
1640537,LOP221120000772,E 15TH ST&17TH AV,15TH ST&17TH AV,SECCK,SECURITY CHECK,1668964510000,6058214,2114277,C,19X,CCD2,11/20/22  5:15:10 PM,1668966467000,19,3,2
1640538,LOP221120000776,1851 5TH AV,5TH AV,975,STAND BY AND PRESERV,1668964838000,6056153,2118032,C,17X,CCD2,11/20/22  5:20:38 PM,1668964839000,17,3,2
1640539,LOP221120000775,8TH ST&HARRISON ST,ST&HARRISON ST,SECCK,SECURITY CHECK,1668964820000,6050241,2118156,C,03X,CCD2,11/20/22  5:20:20 PM,1668979859000,3,1,1
