OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1639416,LOP221119000728,40 HARRISON ST,HARRISON ST,975,STAND BY AND PRESERV,1668870224000,6049403,2116497,C,01X,CCD3,11/19/22  3:03:44 PM,1668874513000,1,1,1
1639417,LOP221119000729,FOOTHILL BLVD&FRUITVALE AV,BLVD&FRUITVALE AV,23103,RECKLESS DRIVING,1668870231000,6063839,2112421,C,23X,CCD5,11/19/22  3:03:51 PM,1668870439000,23,4,2
1639418,LOP221119000730,4178 SAINT ANDREWS RD,SAINT ANDREWS RD,CKVEH,CHECK VEHICLE,1668870234000,6087015,2104420,C,35Y,CCD7,11/19/22  3:03:54 PM,1668873392000,35,5,3
1639419,LOP221119000731,36TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,23103,RECKLESS DRIVING,1668870262000,6064989,2111388,C,24X,CCD5,11/19/22  3:04:22 PM,1668871383000,24,4,2
1639420,LOP221119000732,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668870346000,6049039,2118440,C,03Y,CCD3,11/19/22  3:05:46 PM,1668882962000,3,1,1
1639421,LOP221119000733,1824 90TH AV,90TH AV,955,ANIMAL-STRAYING,1668870376000,6078936,2100461,C,34X,CCD7,11/19/22  3:06:16 PM,1668875860000,34,5,3
1639422,LOP221119000167,5800 COLISEUM WY,COLISEUM WY,R10851,RECOVERED STOLEN VEH,1668833309000,6067459,2103555,C,26X,CCD6,11/19/22  4:48:29 AM,1668871076000,26,4,3
1639423,LOP221119000734,4516 STEELE ST,STEELE ST,WELCK,WELFARE CHECK -- CHE,1668870525000,6073971,2113670,C,25X,CCD4,11/19/22  3:08:45 PM,1668872220000,25,4,2
1639424,LOP221119000735,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668870576000,6049039,2118440,C,03Y,CCD3,11/19/22  3:09:36 PM,1668875879000,3,1,1
1639425,LOP221119000736,8135 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1668870632000,6075933,2102063,C,33X,CCD7,11/19/22  3:10:32 PM,1668870632000,33,5,3
1639426,LOP221119000737,57TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,977,WALKING STOP,1668870635000,6072104,2108078,C,29X,CCD6,11/19/22  3:10:35 PM,1668886090000,29,5,3
1639427,LOP221119000694,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1668867831000,6067005,2087916,C,31X,CCD7,11/19/22  2:23:51 PM,1668870684000,31,5,3
1639428,LOP221119000740,38TH AV&WATTLING ST,AV&WATTLING ST,5150,MENTALLY ILL,1668870883000,6063933,2108073,C,23X,CCD5,11/19/22  3:14:43 PM,1668872257000,23,4,2
1639429,LOP221119000741,1817 EMBARCADERO,EMBARCADERO,R10851,RECOVERED STOLEN VEH,1668870940000,6057935,2112393,C,19X,CCD2,11/19/22  3:15:40 PM,1668906737000,19,3,2
1639430,LOP221119000742,E 20TH ST&9TH AV,20TH ST&9TH AV,10851,STOLEN VEHICLE,1668870952000,6057510,2117282,C,17X,CCD2,11/19/22  3:15:52 PM,1668880032000,17,3,2
1639431,LOP221119000743,2101 MANDELA PKWY,MANDELA PKWY,945A,AMBULANCE REQUESTED,1668870961000,6044639,2124410,C,05Y,CCD3,11/19/22  3:16:01 PM,1668871078000,5,1,1
1639432,LOP221119000746,3860 HANLY RD,HANLY RD,933R,ALARM-RINGER,1668871170000,6066372,2120941,C,22X,CCD4,11/19/22  3:19:30 PM,1668878864000,22,3,2
1639433,LOP221119000747,2701 HIGH ST,HIGH ST,911C,911 HANG UP FROM CP,1668871173000,6069441,2112047,C,24Y,CCD4,11/19/22  3:19:33 PM,1668871180000,24,4,2
1639434,LOP221119000748,9401 SAN LEANDRO ST,SAN LEANDRO ST,901B,VEHICLE COLLISION-UN,1668871194000,6075234,2096756,C,31Y,CCD7,11/19/22  3:19:54 PM,1668876650000,31,5,3
1639435,LOP221119000744,3150 HIGH ST,HIGH ST,415C,415 UNKNOWN,1668870971000,6070694,2112790,C,28X,CCD4,11/19/22  3:16:11 PM,1668871252000,28,4,3
1639436,LOP221119000749,153 MOUNTAIN VALLEY,MOUNTAIN VALLEY,945A,AMBULANCE REQUESTED,1668871263000,6090326,2106740,C,35Y,CCD7,11/19/22  3:21:03 PM,1668871264000,35,5,3
1639437,LOP221119000750,988 BROADWAY,BROADWAY,10851,STOLEN VEHICLE,1668871315000,6049470,2119138,C,03X,CCD3,11/19/22  3:21:55 PM,1668885589000,3,1,1
1639438,LOP221119000751,40TH ST&MACARTHUR BART ACCESS RD,ST&MACARTHUR BART ACCESS RD,911N,POLICE RELATED MATTE,1668871414000,6051650,2129275,C,08X,CCD1,11/19/22  3:23:34 PM,1668871414000,8,2,1
1639439,LOP221119000752,1259 JEFFERSON ST,JEFFERSON ST,459,BURGLARY,1668871464000,6048761,2120368,C,03Y,CCD3,11/19/22  3:24:24 PM,1668874980000,3,1,1
1639440,LOP221119000753,1429 BROADWAY,BROADWAY,240,ASSAULT,1668871588000,6050029,2120286,A,04X,CCD3,11/19/22  3:26:28 PM,1668932649000,4,1,1
1639441,LOP221119000460,GRAND AV&LAKE PARK AV,AV&LAKE PARK AV,SECCK,SECURITY CHECK,1668853488000,6056748,2122630,C,14Y,CCD2,11/19/22 10:24:48 AM,1668871575000,14,2,2
1639442,LOP221119000754,5800 BANCROFT AV,BANCROFT AV,976,CAR STOP,1668871614000,6072277,2107690,C,29X,CCD6,11/19/22  3:26:54 PM,1668880205000,29,5,3
1639443,LOP221119000755,7101 EDGEWATER DR,EDGEWATER DR,TXT911,TEXT911,1668871620000,6067451,2099631,C,31X,CCD7,11/19/22  3:27:00 PM,1668871620000,31,5,3
1639444,LOP221119000756,1125 E 18TH ST,E 18TH ST,WELCK,WELFARE CHECK -- CHE,1668871641000,6057481,2116184,C,17X,CCD2,11/19/22  3:27:21 PM,1668899191000,17,3,2
1639445,LOP221119000757,675 23RD ST,23RD ST,415,DISTURBING THE PEACE,1668871684000,6049533,2123563,C,06X,CCD3,11/19/22  3:28:04 PM,1668932136000,6,1,1
1639446,LOP221119000758,8300 OAKPORT ST,OAKPORT ST,SECCK,SECURITY CHECK,1668871777000,6070217,2096219,C,31X,CCD7,11/19/22  3:29:37 PM,1668875267000,31,5,3
1639447,LOP221119000759,3101 SUTER ST,SUTER ST,211,ROBBERY,1668871815000,6067826,2116402,P,21Y,CCD4,11/19/22  3:30:15 PM,1668940480000,21,3,2
1639448,LOP221119000760,595 15TH ST,15TH ST,415,DISTURBING THE PEACE,1668871827000,6050175,2120505,C,04X,CCD3,11/19/22  3:30:27 PM,1668884884000,4,1,1
1639449,LOP221119000761,2651 73RD AV,73RD AV,MSDIAL,MISDIAL,1668871912000,6077662,2106308,C,30Y,CCD6,11/19/22  3:31:52 PM,1668871913000,30,5,3
1639450,LOP221119000764,531 105TH AV,105TH AV,459AU,AUTO BURGLARY,1668872065000,6075998,2093245,C,31Z,CCD7,11/19/22  3:34:25 PM,1668872065000,31,5,3
1639451,LOP221119000766,1100 WEBSTER ST,WEBSTER ST,953,INVESTIGATE REPORT O,1668872128000,6050312,2119076,C,03X,CCD2,11/19/22  3:35:28 PM,1668872144000,3,1,1
1639452,LOP221119000767,3829 WEBSTER ST,WEBSTER ST,911C,911 HANG UP FROM CP,1668872138000,6052990,2128358,C,08X,CCD1,11/19/22  3:35:38 PM,1668880377000,8,2,1
1639453,LOP221119000768,2121 HARRISON ST,HARRISON ST,459AU,AUTO BURGLARY,1668872168000,6052412,2121992,C,04X,CCD3,11/19/22  3:36:08 PM,1668872168000,4,1,1
1639454,LOP221119000769,4055 MACARTHUR BLVD,MACARTHUR BLVD,484,THEFT,1668872169000,6071232,2114572,C,25X,CCD4,11/19/22  3:36:09 PM,1668872170000,25,4,2
1639455,LOP221119000770,116 KERWIN AV,KERWIN AV,R10851,RECOVERED STOLEN VEH,1668872188000,6074431,2092278,C,31Z,CCD7,11/19/22  3:36:28 PM,1668877709000,31,5,3
1639456,LOP221119000771,5472 FOOTHILL BLVD,FOOTHILL BLVD,945A,AMBULANCE REQUESTED,1668872210000,6071318,2108252,C,27X,CCD4,11/19/22  3:36:50 PM,1668872210000,27,4,3
1639457,LOP221119000773,3294 MORCOM AV,MORCOM AV,484,THEFT,1668872228000,6073399,2111376,A,28X,CCD6,11/19/22  3:37:08 PM,1668872229000,28,4,3
1639458,LOP221119000772,16 WOODMONT WY,WOODMONT WY,933R,ALARM-RINGER,1668872226000,6066760,2139654,P,13Y,CCD1,11/19/22  3:37:06 PM,1668872266000,13,2,1
1639459,LOP221119000774,1460 7TH ST,7TH ST,647,DISORDERLY CONDUCT,1668872319000,6043074,2120711,C,02Y,CCD3,11/19/22  3:38:39 PM,1668878985000,2,1,1
1639460,LOP221119000775,699 BELLEVUE AV,BELLEVUE AV,5150,MENTALLY ILL,1668872351000,6053409,2122109,C,14X,CCD3,11/19/22  3:39:11 PM,1668873061000,14,2,2
1639461,LOP221119000776,998 59TH ST,59TH ST,970B,AUTO BLOCKING DRIVEW,1668872429000,6048951,2134597,P,10X,CCD1,11/19/22  3:40:29 PM,1668872436000,10,2,1
1639462,LOP221119000779,1444 69TH AV,69TH AV,CODE33,EMERGENCY TRAFFIC ON,1668872779000,6073194,2103965,C,30X,CCD6,11/19/22  3:46:19 PM,1668930077000,30,5,3
1639463,LOP221119000780,2328 SEMINARY AV,SEMINARY AV,901D,VEHICLE COLLISION-DR,1668872828000,6072342,2107124,C,27Y,CCD6,11/19/22  3:47:08 PM,1668876587000,27,4,3
1639464,LOP221119000781,1901 3RD AV,3RD AV,945A,AMBULANCE REQUESTED,1668872851000,6055943,2118562,C,15X,CCD2,11/19/22  3:47:31 PM,1668872851000,15,3,2
1639465,LOP221119000782,1362 102ND AV,102ND AV,10851,STOLEN VEHICLE,1668872931000,6079111,2096512,C,32X,CCD7,11/19/22  3:48:51 PM,1668913665000,32,5,3
1639466,LOP221119000784,722 W MACARTHUR BLVD,W MACARTHUR BLVD,10851,STOLEN VEHICLE,1668873063000,6050396,2128581,C,06X,CCD1,11/19/22  3:51:03 PM,1668933240000,6,1,1
1639467,LOP221119000783,2011 E 12TH ST,E 12TH ST,911C,911 HANG UP FROM CP,1668873057000,6058634,2112884,C,19X,CCD5,11/19/22  3:50:57 PM,1668877102000,19,3,2
1639468,LOP221119000785,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1668873235000,6077662,2106308,C,30Y,CCD6,11/19/22  3:53:55 PM,1668874749000,30,5,3
1639469,LOP221119000786,61ST ST&SAN PABLO AV,ST&SAN PABLO AV,921,CAR PROWLER OR CLOUT,1668873281000,6046556,2134680,C,10X,CCD1,11/19/22  3:54:41 PM,1668876287000,10,2,1
1639470,LOP221119000788,1253 65TH AV,65TH AV,MP,MISSING PERSON,1668873364000,6071354,2104227,C,26Y,CCD6,11/19/22  3:56:04 PM,1668879669000,26,4,3
1639471,LOP221119000787,5427 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1668873329000,6052871,2132991,C,11X,CCD1,11/19/22  3:55:29 PM,1668873336000,11,2,1
1639472,LOP221119000789,1601 6TH AV,6TH AV,415C,415 UNKNOWN,1668873406000,6055712,2117179,C,17X,CCD2,11/19/22  3:56:46 PM,1668873407000,17,3,2
1639473,LOP221119000790,6400 SAN LEANDRO ST,SAN LEANDRO ST,911N,POLICE RELATED MATTE,1668873537000,6069578,2103015,C,26Y,CCD6,11/19/22  3:58:57 PM,1668873580000,26,4,3
1639474,LOP221119000791,4013 TELEGRAPH AV,TELEGRAPH AV,415,DISTURBING THE PEACE,1668873671000,6052093,2129220,C,12X,CCD1,11/19/22  4:01:11 PM,1668882146000,12,2,1
1639475,LOP221119000792,FOOTHILL BLVD&FRUITVALE AV,BLVD&FRUITVALE AV,23103,RECKLESS DRIVING,1668873748000,6063839,2112421,C,23X,CCD5,11/19/22  4:02:28 PM,1668873789000,23,4,2
1639476,LOP221119000793,9934 GIBRALTAR RD,GIBRALTAR RD,ELEC,ELECTRONIC DEVICE,1668873753000,6073590,2092622,C,31Y,CCD7,11/19/22  4:02:33 PM,1668882956000,31,5,3
1639477,LOP221119000794,1036 WINSOR AV,WINSOR AV,415TH,415 THREATS,1668873848000,6059941,2124478,C,14Y,CCD2,11/19/22  4:04:08 PM,1668881507000,14,2,2
1639478,LOP221119000796,494 9TH ST,9TH ST,933R,ALARM-RINGER,1668874007000,6049036,2119116,C,03Y,CCD3,11/19/22  4:06:47 PM,1668880664000,3,1,1
1639479,LOP221119000797,40TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,415J,DISTURBANCE-JUVENILE,1668874049000,6052102,2129172,C,08X,CCD1,11/19/22  4:07:29 PM,1668876051000,8,2,1
1639480,LOP221119000798,1001 WALKER AV,WALKER AV,OMC,OAKLAND MUNICIPLE CO,1668874077000,6057794,2124339,C,14Y,CCD2,11/19/22  4:07:57 PM,1668886843000,14,2,2
1639481,LOP221119000799,GLEN PARK RD&MACARTHUR BLVD,PARK RD&MACARTHUR BLVD,975,STAND BY AND PRESERV,1668874176000,6063015,2118727,C,16Y,CCD5,11/19/22  4:09:36 PM,1668891317000,16,3,2
1639482,LOP221119000800,1258 99TH AV,99TH AV,242,BATTERY,1668874224000,6078391,2097253,C,32X,CCD7,11/19/22  4:10:24 PM,1668880635000,32,5,3
1639483,LOP221119000722,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1668869930000,6077662,2106308,C,30Y,CCD6,11/19/22  2:58:50 PM,1668874261000,30,5,3
1639484,LOP221119000801,1221 E 20TH ST,E 20TH ST,911C,911 HANG UP FROM CP,1668874324000,6058237,2116406,C,17X,CCD2,11/19/22  4:12:04 PM,1668874327000,17,3,2
1639485,LOP221119000802,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1668874356000,6077662,2106308,C,30Y,CCD6,11/19/22  4:12:36 PM,1668874471000,30,5,3
1639486,LOP221119000803,3534 LAKESHORE AV,LAKESHORE AV,911C,911 HANG UP FROM CP,1668874413000,6058554,2122790,C,16X,CCD2,11/19/22  4:13:33 PM,1668874422000,16,3,2
1639487,LOP221119000804,1434 35TH AV,35TH AV,976,CAR STOP,1668874533000,6063863,2109914,C,23X,CCD5,11/19/22  4:15:33 PM,1668877305000,23,4,2
1639488,LOP221119000805,1320 CAMPBELL ST,CAMPBELL ST,970B,AUTO BLOCKING DRIVEW,1668874586000,6042990,2122911,C,02Y,CCD3,11/19/22  4:16:26 PM,1668932282000,2,1,1
1639489,LOP221119000806,42ND AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,901A,VEHICLE COLLISION-PE,1668874596000,6065059,2107814,C,23X,CCD5,11/19/22  4:16:36 PM,1668877499000,23,4,2
1639490,LOP221119000807,4500 GILBERT ST,GILBERT ST,945A,AMBULANCE REQUESTED,1668874717000,6056040,2130501,C,09X,CCD1,11/19/22  4:18:37 PM,1668874717000,9,2,1
1639491,LOP221119000808,569 BEACON ST,BEACON ST,970B,AUTO BLOCKING DRIVEW,1668874780000,6056917,2121603,C,15X,CCD2,11/19/22  4:19:40 PM,1668893196000,15,3,2
1639492,LOP221119000809,4253 LAKESHORE AV,LAKESHORE AV,968A,LIVE ANIMAL PICK UP,1668874998000,6061268,2123984,C,16X,CCD2,11/19/22  4:23:18 PM,1668876728000,16,3,2
1639493,LOP221119000810,455 7TH ST,7TH ST,RR,REPORT REVIEW,1668875105000,6049039,2118440,C,03Y,CCD3,11/19/22  4:25:05 PM,1668875442000,3,1,1
1639494,LOP221119000811,1001 WARFIELD AV,WARFIELD AV,415C,415 UNKNOWN,1668875105000,6058697,2124226,C,14Y,CCD2,11/19/22  4:25:05 PM,1668875107000,14,2,2
1639495,LOP221119000812,883 ALMA PL,ALMA PL,945A,AMBULANCE REQUESTED,1668875288000,6060852,2120569,C,16Y,CCD2,11/19/22  4:28:08 PM,1668875289000,16,3,2
1639496,LOP221119000813,3635 HAGEMAN AV,HAGEMAN AV,415N,DISTURBANCE-NEIGHBOR,1668875295000,6069013,2114487,C,24Y,CCD4,11/19/22  4:28:15 PM,1668880731000,24,4,2
1639497,LOP221119000814,5401 COLISEUM WY,COLISEUM WY,136_1,INTIMIDATION OF A WI,1668875302000,6067313,2103683,C,26X,CCD6,11/19/22  4:28:22 PM,1668901963000,26,4,3
1639498,LOP221119000815,45 STONEWALL RD,STONEWALL RD,945A,AMBULANCE REQUESTED,1668875318000,6058306,2140927,C,13Y,CCD1,11/19/22  4:28:38 PM,1668875318000,13,2,1
1639499,LOP221119000816,E 16TH ST&24TH AV,16TH ST&24TH AV,EVAL,EVALUATION,1668875341000,6060920,2112629,C,20X,CCD5,11/19/22  4:29:01 PM,1668903369000,20,3,2
1639500,LOP221119000817,455 7TH ST,7TH ST,470,FORGERY,1668875381000,6049039,2118440,C,03Y,CCD3,11/19/22  4:29:41 PM,1668876505000,3,1,1
1639501,LOP221119000818,7619 HILLSIDE ST,HILLSIDE ST,945A,AMBULANCE REQUESTED,1668875408000,6078499,2105854,C,30Y,CCD6,11/19/22  4:30:08 PM,1668875415000,30,5,3
1639502,LOP221119000820,509 41ST ST,41ST ST,AOA,ASSIST OUTSIDE AGENC,1668875614000,6052097,2129466,C,12X,CCD1,11/19/22  4:33:34 PM,1668884493000,12,2,1
1639503,LOP221119000819,4800 ALLENDALE AV,ALLENDALE AV,911C,911 HANG UP FROM CP,1668875599000,6070660,2111033,C,28X,CCD6,11/19/22  4:33:19 PM,1668880616000,28,4,3
1639504,LOP221119000821,CHABOT RD&COLLEGE AV,RD&COLLEGE AV,11550,USE OF/UNDER INFLUEN,1668875636000,6055810,2135650,C,12Y,CCD1,11/19/22  4:33:56 PM,1668886412000,12,2,1
1639505,LOP221119000822,7615 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1668875844000,6079047,2106225,C,30Y,CCD6,11/19/22  4:37:24 PM,1668875845000,30,5,3
1639506,LOP221119000826,12TH ST&BROADWAY,ST&BROADWAY,5150,MENTALLY ILL,1668876083000,6049731,2119681,C,03Y,CCD3,11/19/22  4:41:23 PM,1668881564000,3,1,1
1639507,LOP221119000827,4300 TELEGRAPH AV,TELEGRAPH AV,HAZ,HAZARDOUS SITUATION/,1668876086000,6052328,2130056,C,12X,CCD1,11/19/22  4:41:26 PM,1668876654000,12,2,1
1639508,LOP221119000829,52ND ST&WEST ST,ST&WEST ST,5150,MENTALLY ILL,1668876164000,6050750,2132093,C,10Y,CCD1,11/19/22  4:42:44 PM,1668878877000,10,2,1
1639509,LOP221119000830,740 5TH AV,5TH AV,911C,911 HANG UP FROM CP,1668876177000,6053678,2115842,C,19X,CCD2,11/19/22  4:42:57 PM,1668876181000,19,3,2
1639510,LOP221119000831,18TH ST&MARKET ST,ST&MARKET ST,901,VEHICLE COLLISION/PR,1668876186000,6047543,2122701,C,05X,CCD3,11/19/22  4:43:06 PM,1668880262000,5,1,1
1639511,LOP221119000832,466 MANDANA BLVD,MANDANA BLVD,953,INVESTIGATE REPORT O,1668876241000,6057504,2123474,C,14Y,CCD2,11/19/22  4:44:01 PM,1668876254000,14,2,2
1639512,LOP221119000833,455 7TH ST,7TH ST,459AU,AUTO BURGLARY,1668876305000,6049039,2118440,C,03Y,CCD3,11/19/22  4:45:05 PM,1668877416000,3,1,1
1639513,LOP221119000834,21ST ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1668876327000,6051062,2122236,C,04X,CCD3,11/19/22  4:45:27 PM,1668876539000,4,1,1
1639514,LOP221119000835,1800 E 15TH ST,E 15TH ST,SECCK,SECURITY CHECK,1668876480000,6058533,2114051,C,19X,CCD2,11/19/22  4:48:00 PM,1668888059000,19,3,2
1639515,LOP221119000836,744 52ND ST,52ND ST,415C,415 UNKNOWN,1668876536000,6051225,2132187,C,11X,CCD1,11/19/22  4:48:56 PM,1668880143000,11,2,1
1639516,LOP221119000837,1424 37TH AV,37TH AV,459,BURGLARY,1668876543000,6064358,2109390,C,23X,CCD5,11/19/22  4:49:03 PM,1668926793000,23,4,2
1639517,LOP221119000838,466 MANDANA BLVD,MANDANA BLVD,602L,TRESPASS:,1668876553000,6057504,2123474,C,14Y,CCD2,11/19/22  4:49:13 PM,1668885591000,14,2,2
1639518,LOP221119000839,3050 CAPP ST,CAPP ST,WELCK,WELFARE CHECK -- CHE,1668876651000,6065936,2116300,C,21Y,CCD5,11/19/22  4:50:51 PM,1668877119000,21,3,2
1639519,LOP221119000840,21ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20001,HIT & RUN RESULTING,1668877002000,6059175,2113039,C,19X,CCD2,11/19/22  4:56:42 PM,1668883526000,19,3,2
1639520,LOP221119000841,4013 TELEGRAPH AV,TELEGRAPH AV,484,THEFT,1668877225000,6052093,2129220,C,12X,CCD1,11/19/22  5:00:25 PM,1668877225000,12,2,1
1639521,LOP221119000828,570 GRAND AV,GRAND AV,OMC,OAKLAND MUNICIPLE CO,1668876117000,6056119,2121802,C,14X,CCD2,11/19/22  4:41:57 PM,1668877301000,14,2,2
1639522,LOP221119000876,E 12TH ST&9TH AV,12TH ST&9TH AV,20002,HIT & RUN (PROPERTY,1668879799000,6055599,2115632,C,19X,CCD2,11/19/22  5:43:19 PM,1668879848000,19,3,2
1639523,LOP221119001023,38TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,242,BATTERY,1668890784000,6064593,2109147,C,23X,CCD5,11/19/22  8:46:24 PM,1668898358000,23,4,2
1639524,LOP221119001045,396 BELLEVUE AV,BELLEVUE AV,SLEEP,SLEEPER,1668892725000,6055403,2122373,C,14X,CCD3,11/19/22  9:18:45 PM,1668898709000,14,2,2
1639537,LOP221119000843,8TH ST&FRANKLIN ST,ST&FRANKLIN ST,SPEC,SPECIAL ASSIGNMENT,1668877344000,6049564,2118506,C,03X,CCD2,11/19/22  5:02:24 PM,1668893255000,3,1,1
1639538,LOP221119000842,MONTEREY BLVD&NORTON AV,BLVD&NORTON AV,20002,HIT & RUN (PROPERTY,1668877331000,6073433,2118586,C,22Y,CCD4,11/19/22  5:02:11 PM,1668877700000,22,3,2
1639539,LOP221119000844,11460 LOCHARD ST,LOCHARD ST,945A,AMBULANCE REQUESTED,1668877522000,6090187,2097291,C,35Y,CCD7,11/19/22  5:05:22 PM,1668877522000,35,5,3
1639540,LOP221119000845,10TH ST&WEBSTER ST,ST&WEBSTER ST,SPEC,SPECIAL ASSIGNMENT,1668877527000,6050162,2118829,C,03X,CCD2,11/19/22  5:05:27 PM,1668879581000,3,1,1
1639541,LOP221119000846,744 52ND ST,52ND ST,911C,911 HANG UP FROM CP,1668877597000,6051225,2132187,C,11X,CCD1,11/19/22  5:06:37 PM,1668877598000,11,2,1
1639542,LOP221119000847,3512 SUTER ST,SUTER ST,929AU,AUTO ON FIRE,1668877603000,6069221,2115100,C,24Y,CCD4,11/19/22  5:06:43 PM,1668877952000,24,4,2
1639543,LOP221119000848,3033 MACARTHUR BART ACCESS RD,MACARTHUR BART ACCESS RD,911C,911 HANG UP FROM CP,1668877638000,6051473,2128507,C,08X,CCD1,11/19/22  5:07:18 PM,1668877648000,8,2,1
1639544,LOP221119000849,35TH AV&SUTER ST,AV&SUTER ST,929AU,AUTO ON FIRE,1668877679000,6069087,2115067,C,24Y,CCD4,11/19/22  5:07:59 PM,1668878056000,24,4,2
1639545,LOP221119000850,311 9TH AV,9TH AV,484LP,STOLEN LICENSE PLATE,1668877728000,6054302,2114265,C,19X,CCD2,11/19/22  5:08:48 PM,1668888150000,19,3,2
1639546,LOP221119000851,35TH AV&SUTER ST,AV&SUTER ST,929,FIRE,1668877762000,6069087,2115067,C,24Y,CCD4,11/19/22  5:09:22 PM,1668877762000,24,4,2
1639547,LOP221119000852,3750 PARK BOULEVARD WY,PARK BOULEVARD WY,945A,AMBULANCE REQUESTED,1668877854000,6061814,2120281,C,16Y,CCD5,11/19/22  5:10:54 PM,1668877854000,16,3,2
1639548,LOP221119000853,3510 SUTER ST,SUTER ST,R10851,RECOVERED STOLEN VEH,1668877939000,6069087,2115067,C,24Y,CCD4,11/19/22  5:12:19 PM,1668883897000,24,4,2
1639549,LOP221119000854,3216 35TH AV,35TH AV,911C,911 HANG UP FROM CP,1668878054000,6069200,2115123,C,24Y,CCD4,11/19/22  5:14:14 PM,1668882503000,24,4,2
1639550,LOP221119000855,35TH AV&EB I580,AV&EB I580,929,FIRE,1668878103000,6069481,2115375,C,21Y,CCD4,11/19/22  5:15:03 PM,1668878115000,21,3,2
1639551,LOP221119000856,2142 66TH AV,66TH AV,911C,911 HANG UP FROM CP,1668878141000,6073110,2105413,C,27Y,CCD6,11/19/22  5:15:41 PM,1668881122000,27,4,3
1639552,LOP221119000857,634 15TH ST,15TH ST,ELEC,ELECTRONIC DEVICE,1668878162000,6048864,2121099,P,04X,CCD3,11/19/22  5:16:02 PM,1668878173000,4,1,1
1639553,LOP221119000858,376 17TH ST,17TH ST,945A,AMBULANCE REQUESTED,1668878176000,6050938,2120772,C,04X,CCD3,11/19/22  5:16:16 PM,1668878176000,4,1,1
1639554,LOP221119000859,15TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,11500,DRUG DEALING,1668878286000,6048753,2121135,C,04X,CCD3,11/19/22  5:18:06 PM,1668881780000,4,1,1
1639555,LOP221119000861,23RD ST&WEBSTER ST,ST&WEBSTER ST,459AU,AUTO BURGLARY,1668878381000,6051754,2122931,C,08X,CCD3,11/19/22  5:19:41 PM,1668878381000,8,2,1
1639556,LOP221119000863,5445 COLLEGE AV,COLLEGE AV,484LP,STOLEN LICENSE PLATE,1668878588000,6055927,2133473,P,12Y,CCD1,11/19/22  5:23:08 PM,1668878624000,12,2,1
1639557,LOP221119000864,7101 EDGEWATER DR,EDGEWATER DR,913TH,SUICIDE THREATS,1668878622000,6067451,2099631,C,31X,CCD7,11/19/22  5:23:42 PM,1668880819000,31,5,3
1639558,LOP221119000865,1101 EMBARCADERO WEST,EMBARCADERO WEST,911H,911 HANG-UP,1668878708000,6044688,2118238,C,02X,CCD3,11/19/22  5:25:08 PM,1668896709000,2,1,1
1639559,LOP221119000867,52ND ST&WEST ST,ST&WEST ST,R10851,RECOVERED STOLEN VEH,1668878871000,6050750,2132093,C,10Y,CCD1,11/19/22  5:27:51 PM,1668883267000,10,2,1
1639560,LOP221119000825,7TH ST&MIDDLE HARBOR RD,ST&MIDDLE HARBOR RD,HAZ,HAZARDOUS SITUATION/,1668876018000,6035253,2121332,C,02Y,CCD3,11/19/22  4:40:18 PM,1668880301000,2,1,1
1639561,LOP221119000869,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1668879079000,6067451,2099631,C,31X,CCD7,11/19/22  5:31:19 PM,1668880297000,31,5,3
1639562,LOP221119000870,4317 MACARTHUR BLVD,MACARTHUR BLVD,415,DISTURBING THE PEACE,1668879123000,6071991,2113494,C,25X,CCD4,11/19/22  5:32:03 PM,1668882244000,25,4,2
1639563,LOP221119000871,515 FOREST ST,FOREST ST,949,SUSPICIOUS VEHICLE,1668879495000,6054765,2134653,C,12Y,CCD1,11/19/22  5:38:15 PM,1668887742000,12,2,1
1639564,LOP221119000872,729 34TH ST,34TH ST,ELEC,ELECTRONIC DEVICE,1668879544000,6050062,2127211,C,06X,CCD3,11/19/22  5:39:04 PM,1668886114000,6,1,1
1639565,LOP221119000873,2237 62ND AV,62ND AV,415TH,415 THREATS,1668879593000,6072583,2106387,C,27Y,CCD6,11/19/22  5:39:53 PM,1668912850000,27,4,3
