OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
1635934,LOP221116000175,8135 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415,DISTURBING THE PEACE,1668583849000,6075933,2102063,C,33X,CCD7,11/16/22  7:30:49 AM,1668590948000,33,5,3
1635935,LOP221116000176,559 16TH ST,16TH ST,459,BURGLARY,1668583861000,6049479,2121033,P,04X,CCD3,11/16/22  7:31:01 AM,1668583862000,4,1,1
1635936,LOP221116000177,8011 PHAETON DR,PHAETON DR,933MA,ALARM-MANUALLY ACTIV,1668583908000,6087957,2108049,C,25Y,CCD6,11/16/22  7:31:48 AM,1668586299000,25,4,2
1635937,LOP221116000178,9009 SAN LEANDRO ST,SAN LEANDRO ST,HAZ,HAZARDOUS SITUATION/,1668584118000,6074502,2097558,C,31Y,CCD7,11/16/22  7:35:18 AM,1668593035000,31,5,3
1635938,LOP221116000179,814 12TH ST,12TH ST,273_6,VIOLATION OF COURT O,1668584141000,6047326,2120951,C,02X,CCD3,11/16/22  7:35:41 AM,1668593376000,2,1,1
1635939,LOP221116000181,73RD AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20002,HIT & RUN (PROPERTY,1668584284000,6074001,2103290,C,26Y,CCD7,11/16/22  7:38:04 AM,1668584732000,26,4,3
1635940,LOP221116000184,1925 BRUSH ST,BRUSH ST,160B,VEH PARKED IN SIGNED,1668584368000,6048568,2122499,C,05X,CCD3,11/16/22  7:39:28 AM,1668592639000,5,1,1
1635941,LOP221116000185,837 60TH ST,60TH ST,601R,RUNAWAY,1668584564000,6049938,2134951,C,10Y,CCD1,11/16/22  7:42:44 AM,1668586590000,10,2,1
1635942,LOP221116000187,705 BROADWAY,BROADWAY,911N,POLICE RELATED MATTE,1668584751000,6049076,2118466,C,03Y,CCD3,11/16/22  7:45:51 AM,1668584758000,3,1,1
1635943,LOP221116000189,3400 ELM ST,ELM ST,901,VEHICLE COLLISION/PR,1668584802000,6051857,2126656,C,08X,CCD3,11/16/22  7:46:42 AM,1668584835000,8,2,1
1635944,LOP221116000190,2000 36TH AV,36TH AV,10851,STOLEN VEHICLE,1668584820000,6065424,2111660,C,24X,CCD5,11/16/22  7:47:00 AM,1668653021000,24,4,2
1635945,LOP221116000191,600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1668584862000,6055196,2116693,C,19X,CCD2,11/16/22  7:47:42 AM,1668586676000,19,3,2
1635946,LOP221116000192,66TH AV&NB I880,AV&NB I880,901,VEHICLE COLLISION/PR,1668584871000,6067911,2101500,C,31X,CCD7,11/16/22  7:47:51 AM,1668587190000,31,5,3
1635947,LOP221116000194,5612 HOLWAY ST,HOLWAY ST,905,ABANDONED AUTOMOBILE,1668584938000,6070946,2107230,C,27Y,CCD6,11/16/22  7:48:58 AM,1668584939000,27,4,3
1635948,LOP221116000195,330 FRANKLIN ST,FRANKLIN ST,933R,ALARM-RINGER,1668585028000,6048978,2117333,C,01X,CCD3,11/16/22  7:50:28 AM,1668585062000,1,1,1
1635949,LOP221116000197,73RD AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,HAZ,HAZARDOUS SITUATION/,1668585134000,6078407,2106829,C,30Y,CCD6,11/16/22  7:52:14 AM,1668587164000,30,5,3
1635950,LOP221116000196,1268 48TH AV,48TH AV,211S,SILENT ROBBERY ALARM,1668585110000,6067022,2107100,A,26X,CCD5,11/16/22  7:51:50 AM,1668585668000,26,4,3
1635951,LOP221116000198,447 65TH ST,65TH ST,FNDPRO,FOUND PROPERTY,1668585141000,6053758,2137189,C,12Y,CCD1,11/16/22  7:52:21 AM,1668594910000,12,2,1
1635952,LOP221116000199,383 GRAND AV,GRAND AV,MACRO,MACRO TEAM RESPONSE,1668585471000,6054844,2121704,C,14X,CCD3,11/16/22  7:57:51 AM,1668585483000,14,2,2
1635953,LOP221116000200,73RD AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,WELCK,WELFARE CHECK -- CHE,1668585513000,6078407,2106829,C,30Y,CCD6,11/16/22  7:58:33 AM,1668585591000,30,5,3
1635954,LOP221116000201,CAPWELL DR&PENDLETON WY,DR&PENDLETON WY,CKVEH,CHECK VEHICLE,1668585621000,6069954,2094862,C,31X,CCD7,11/16/22  8:00:21 AM,1668590897000,31,5,3
1635955,LOP221116000204,1600 18TH AV,18TH AV,970C,AUTO IN RESTRICED ZO,1668586205000,6058768,2114337,C,18X,CCD2,11/16/22  8:10:05 AM,1668594791000,18,3,2
1635956,LOP221116000203,141 MONTECITO AV,MONTECITO AV,WELCK,WELFARE CHECK -- CHE,1668586196000,6053343,2122806,C,14X,CCD3,11/16/22  8:09:56 AM,1668587224000,14,2,2
1635957,LOP221116000206,5608 OCEAN VIEW DR,OCEAN VIEW DR,10851,STOLEN VEHICLE,1668586295000,6055954,2134263,C,12Y,CCD1,11/16/22  8:11:35 AM,1668607048000,12,2,1
1635958,LOP221116000208,3433 HAVEN ST,HAVEN ST,415RM,DISTURBING BETWEEN R,1668586401000,6046665,2128267,C,07X,CCD3,11/16/22  8:13:21 AM,1668592327000,7,1,1
1635959,LOP221116000210,1010 50TH AV,50TH AV,905,ABANDONED AUTOMOBILE,1668586616000,6066905,2106122,C,26X,CCD5,11/16/22  8:16:56 AM,1668586616000,26,4,3
1635960,LOP221116000211,7101 EDGEWATER DR,EDGEWATER DR,976,CAR STOP,1668586618000,6067451,2099631,C,31X,CCD7,11/16/22  8:16:58 AM,1668586751000,31,5,3
1635961,LOP221116000212,59 GRAND AV,GRAND AV,602L,TRESPASS:,1668586730000,6051549,2122720,C,04X,CCD3,11/16/22  8:18:50 AM,1668589709000,4,1,1
1635962,LOP221116000213,71 SHADOW MOUNTAIN ST,SHADOW MOUNTAIN ST,10851,STOLEN VEHICLE,1668586751000,6091260,2105043,C,35Y,CCD7,11/16/22  8:19:11 AM,1668597458000,35,5,3
1635963,LOP221116000214,HEGENBERGER RD&SB I880,RD&SB I880,20002,HIT & RUN (PROPERTY,1668586812000,6071203,2096485,C,31Y,CCD7,11/16/22  8:20:12 AM,1668586812000,31,5,3
1635964,LOP221116000215,10TH ST&HARRISON ST,ST&HARRISON ST,901A,VEHICLE COLLISION-PE,1668586915000,6050497,2118651,C,03X,CCD2,11/16/22  8:21:55 AM,1668591993000,3,1,1
1635965,LOP221116000216,3812 SAN JUAN ST,SAN JUAN ST,10851,STOLEN VEHICLE,1668586936000,6065843,2110859,C,24X,CCD5,11/16/22  8:22:16 AM,1668636234000,24,4,2
1635966,LOP221116000217,6901 HERBERT GUICE WY,HERBERT GUICE WY,HAZ,HAZARDOUS SITUATION/,1668586970000,6072813,2103632,C,26Y,CCD7,11/16/22  8:22:50 AM,1668598433000,26,4,3
1635967,LOP221116000218,E 17TH ST&SEMINARY AV,17TH ST&SEMINARY AV,211,ROBBERY,1668587078000,6071045,2106043,C,27Y,CCD6,11/16/22  8:24:38 AM,1668590993000,27,4,3
1635968,LOP221116000219,800 E 24TH ST,E 24TH ST,CKVEH,CHECK VEHICLE,1668587171000,6058351,2118475,C,17Y,CCD2,11/16/22  8:26:11 AM,1668588987000,17,3,2
1635969,LOP221116000221,175 41ST ST,41ST ST,SUSP,SUSPECT,1668587215000,6055370,2128272,C,09X,CCD1,11/16/22  8:26:55 AM,1668590428000,9,2,1
1635970,LOP221116000220,1452 HIGH ST,HIGH ST,10851,STOLEN VEHICLE,1668587214000,6066168,2108315,C,27X,CCD5,11/16/22  8:26:54 AM,1668589453000,27,4,3
1635971,LOP221116000223,3244 MILLSVIEW AV,MILLSVIEW AV,484LP,STOLEN LICENSE PLATE,1668587325000,6073830,2110429,C,28X,CCD6,11/16/22  8:28:45 AM,1668604785000,28,4,3
1635972,LOP221116000224,3264 FRUITVALE AV,FRUITVALE AV,10851,STOLEN VEHICLE,1668587427000,6065558,2117494,C,21Y,CCD5,11/16/22  8:30:27 AM,1668612119000,21,3,2
1635973,LOP221116000226,HEGENBERGER RD&LEET DR,RD&LEET DR,R10851,RECOVERED STOLEN VEH,1668587523000,6070497,2093752,C,31X,CCD7,11/16/22  8:32:03 AM,1668592733000,31,5,3
1635974,LOP221116000227,954 60TH ST,60TH ST,911C,911 HANG UP FROM CP,1668587544000,6048544,2134647,C,10X,CCD1,11/16/22  8:32:24 AM,1668587546000,10,2,1
1635975,LOP221116000228,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1668587633000,6055902,2127997,C,09X,CCD1,11/16/22  8:33:53 AM,1668587634000,9,2,1
1635976,LOP221116000231,3500 REDWOOD RD,REDWOOD RD,911C,911 HANG UP FROM CP,1668587760000,6072896,2117804,C,22Y,CCD4,11/16/22  8:36:00 AM,1668599059000,22,3,2
1635977,LOP221116000234,2272 SAN PABLO AV,SAN PABLO AV,945A,AMBULANCE REQUESTED,1668587971000,6049180,2123589,C,06X,CCD3,11/16/22  8:39:31 AM,1668587971000,6,1,1
1635978,LOP221116000233,288 COVINGTON ST,COVINGTON ST,10851,STOLEN VEHICLE,1668587951000,6088429,2094079,P,35Y,CCD7,11/16/22  8:39:11 AM,1668671309000,35,5,3
1635979,LOP221116000235,55TH ST&SAN PABLO AV,ST&SAN PABLO AV,MACRO,MACRO TEAM RESPONSE,1668587974000,6047035,2132625,C,10X,CCD1,11/16/22  8:39:34 AM,1668588496000,10,2,1
1635980,LOP221116000236,6204 RIDGEMONT DR,RIDGEMONT DR,933MA,ALARM-MANUALLY ACTIV,1668588016000,6080034,2112263,C,25Y,CCD6,11/16/22  8:40:16 AM,1668591865000,25,4,2
1635981,LOP221116000237,8033 MACARTHUR BLVD,MACARTHUR BLVD,R10851,RECOVERED STOLEN VEH,1668588074000,6080090,2104922,C,30Y,CCD6,11/16/22  8:41:14 AM,1668606008000,30,5,3
1635982,LOP221116000238,2607 MYRTLE ST,MYRTLE ST,SECCK,SECURITY CHECK,1668588190000,6047927,2125139,C,07X,CCD3,11/16/22  8:43:10 AM,1668594609000,7,1,1
1635983,LOP221116000241,6900 BANCROFT AV,BANCROFT AV,955A,VICIOUS ANIMAL,1668588300000,6076279,2106522,C,30Y,CCD6,11/16/22  8:45:00 AM,1668594057000,30,5,3
1635984,LOP221116000243,8TH ST&WEBSTER ST,ST&WEBSTER ST,912,SUSPICIOUS PERSON,1668588433000,6049903,2118331,C,03X,CCD2,11/16/22  8:47:13 AM,1668596924000,3,1,1
1635985,LOP221116000229,5825 CANNING ST,CANNING ST,10851,STOLEN VEHICLE,1668587728000,6053755,2134837,C,12Y,CCD1,11/16/22  8:35:28 AM,1668593906000,12,2,1
1635986,LOP221116000326,71ST AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,946,TOW REQUESTED,1668592938000,6070849,2101541,C,31X,CCD7,11/16/22 10:02:18 AM,1668599316000,31,5,3
1635987,LOP221116000333,1709 27TH AV,27TH AV,211,ROBBERY,1668593542000,6062083,2112343,C,20X,CCD5,11/16/22 10:12:22 AM,1668599806000,20,3,2
1635988,LOP221116000433,48TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,901,VEHICLE COLLISION/PR,1668599008000,6068127,2108329,C,27X,CCD4,11/16/22 11:43:28 AM,1668599066000,27,4,3
1635989,LOP221116000437,9832 STEARNS AV,STEARNS AV,HAZ,HAZARDOUS SITUATION/,1668599323000,6083741,2100012,C,32Y,CCD7,11/16/22 11:48:43 AM,1668649574000,32,5,3
1635990,LOP221116000442,722 JULIE ANN WY,JULIE ANN WY,945A,AMBULANCE REQUESTED,1668599483000,6067732,2103586,C,26X,CCD6,11/16/22 11:51:23 AM,1668599483000,26,4,3
1636001,LOP221116000245,8415 ASTER AV,ASTER AV,10851,STOLEN VEHICLE,1668588480000,6082024,2104863,C,35X,CCD7,11/16/22  8:48:00 AM,1668602622000,35,5,3
1636002,LOP221116000244,7101 EDGEWATER DR,EDGEWATER DR,MACRO,MACRO TEAM RESPONSE,1668588471000,6067451,2099631,C,31X,CCD7,11/16/22  8:47:51 AM,1668588535000,31,5,3
1636003,LOP221116000247,2283 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SURV,UNITS ON SURVEILLANC,1668588704000,6059911,2112438,C,19X,CCD2,11/16/22  8:51:44 AM,1668612287000,19,3,2
1636004,LOP221116000246,3715 LINCOLN AV,LINCOLN AV,975,STAND BY AND PRESERV,1668588685000,6067158,2119093,C,22X,CCD4,11/16/22  8:51:25 AM,1668588840000,22,3,2
1636005,LOP221116000249,2624 FOOTHILL BLVD,FOOTHILL BLVD,10851,STOLEN VEHICLE,1668588738000,6062147,2112764,C,21X,CCD5,11/16/22  8:52:18 AM,1668605503000,21,3,2
1636006,LOP221116000250,1 AIRPORT DR,AIRPORT DR,911C,911 HANG UP FROM CP,1668588776000,6067005,2087916,C,31X,CCD7,11/16/22  8:52:56 AM,1668588942000,31,5,3
1636007,LOP221116000251,2600 13TH AV,13TH AV,976,CAR STOP,1668588991000,6059950,2117546,C,17Y,CCD2,11/16/22  8:56:31 AM,1668594765000,17,3,2
1636008,LOP221116000252,1451 28TH AV,28TH AV,945A,AMBULANCE REQUESTED,1668589089000,6061830,2111206,C,20X,CCD5,11/16/22  8:58:09 AM,1668589093000,20,3,2
1636009,LOP221116000253,3860 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,901,VEHICLE COLLISION/PR,1668589110000,6050870,2128917,C,06X,CCD1,11/16/22  8:58:30 AM,1668589113000,6,1,1
1636010,LOP221116000255,757 KINGSTON AV,KINGSTON AV,970B,AUTO BLOCKING DRIVEW,1668589319000,6056370,2127056,C,09X,CCD1,11/16/22  9:01:59 AM,1668597562000,9,2,1
1636011,LOP221116000256,5000 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1668589344000,6073915,2111848,C,28X,CCD6,11/16/22  9:02:24 AM,1668589350000,28,4,3
1636012,LOP221116000257,4352 BENNETT PL,BENNETT PL,242,BATTERY,1668589478000,6072721,2118205,P,22Y,CCD4,11/16/22  9:04:38 AM,1668589501000,22,3,2
1636013,LOP221116000261,6516 FOOTHILL BLVD,FOOTHILL BLVD,WELCK,WELFARE CHECK -- CHE,1668589537000,6075260,2107435,C,29X,CCD6,11/16/22  9:05:37 AM,1668596618000,29,5,3
1636014,LOP221116000260,1568 MADISON ST,MADISON ST,10851,STOLEN VEHICLE,1668589533000,6052329,2119658,C,04X,CCD2,11/16/22  9:05:33 AM,1668603094000,4,1,1
1636015,LOP221116000262,2 10TH ST,10TH ST,SPEC,SPECIAL ASSIGNMENT,1668589537000,6053414,2117078,C,19X,CCD2,11/16/22  9:05:37 AM,1668597150000,19,3,2
1636016,LOP221116000265,5051 COLISEUM WY,COLISEUM WY,R10851,RECOVERED STOLEN VEH,1668589627000,6066288,2105030,C,26X,CCD6,11/16/22  9:07:07 AM,1668601177000,26,4,3
1636017,LOP221116000266,8036 GREENRIDGE DR,GREENRIDGE DR,INFO,BEAT INFORMATION,1668589834000,6083812,2108130,C,25Y,CCD6,11/16/22  9:10:34 AM,1668589834000,25,4,2
1636018,LOP221116000268,E 15TH ST&20TH AV,15TH ST&20TH AV,647B,PROSTITUTION/DISORDE,1668589860000,6059110,2113574,C,19X,CCD2,11/16/22  9:11:00 AM,1668594662000,19,3,2
1636019,LOP221116000269,29TH AV&SB I880,AV&SB I880,955,ANIMAL-STRAYING,1668589886000,6060686,2109284,C,20X,CCD5,11/16/22  9:11:26 AM,1668589890000,20,3,2
1636020,LOP221116000270,2830 RITCHIE ST,RITCHIE ST,955B,BARKING DOG,1668589958000,6080081,2105229,C,30Y,CCD6,11/16/22  9:12:38 AM,1668595182000,30,5,3
1636021,LOP221116000271,3848 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,246,SHOOTING AT/INTO AN,1668590146000,6050853,2128839,C,06X,CCD1,11/16/22  9:15:46 AM,1668594355000,6,1,1
1636022,LOP221116000272,4560 MACARTHUR BLVD,MACARTHUR BLVD,EVAL,EVALUATION,1668590265000,6072852,2112902,C,25X,CCD4,11/16/22  9:17:45 AM,1668595592000,25,4,2
1636023,LOP221116000273,265 JAYNE AV,JAYNE AV,945A,AMBULANCE REQUESTED,1668590314000,6054339,2123313,C,14X,CCD3,11/16/22  9:18:34 AM,1668590318000,14,2,2
1636024,LOP221116000275,58TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1668590396000,6050431,2134401,C,10Y,CCD1,11/16/22  9:19:56 AM,1668592630000,10,2,1
1636025,LOP221116000276,5503 FOOTHILL BLVD,FOOTHILL BLVD,BTNFO,BEAT INFORMATION,1668590452000,6071537,2108203,C,29X,CCD6,11/16/22  9:20:52 AM,1668591696000,29,5,3
1636026,LOP221116000278,2623 79TH AV,79TH AV,SMOKE,SMOKE,1668590602000,6078565,2104738,C,30Y,CCD6,11/16/22  9:23:22 AM,1668590602000,30,5,3
1636027,LOP221116000277,8400 LEET DR,LEET DR,905,ABANDONED AUTOMOBILE,1668590563000,6069934,2094872,C,31X,CCD7,11/16/22  9:22:43 AM,1668606211000,31,5,3
1636028,LOP221116000279,101ST AV&PLYMOUTH ST,AV&PLYMOUTH ST,SURV,UNITS ON SURVEILLANC,1668590672000,6080161,2097297,C,32X,CCD7,11/16/22  9:24:32 AM,1668592762000,32,5,3
1636029,LOP221116000280,800 53RD AV,53RD AV,929,FIRE,1668590716000,6067089,2105261,C,26X,CCD5,11/16/22  9:25:16 AM,1668590724000,26,4,3
1636030,LOP221116000281,5115 E 8TH ST,E 8TH ST,929AU,AUTO ON FIRE,1668590719000,6066764,2105568,C,26X,CCD5,11/16/22  9:25:19 AM,1668590732000,26,4,3
1636031,LOP221116000282,3332 ADELINE ST,ADELINE ST,311,NON POLICE/LAW RELAT,1668590784000,6047436,2127715,C,07X,CCD3,11/16/22  9:26:24 AM,1668590784000,7,1,1
1636032,LOP221116000283,918 CLAY ST,CLAY ST,BTNFO,BEAT INFORMATION,1668590859000,6048699,2119336,C,03Y,CCD3,11/16/22  9:27:39 AM,1668592596000,3,1,1
1636033,LOP221116000284,1211 EMBARCADERO,EMBARCADERO,459AU,AUTO BURGLARY,1668590883000,6055836,2114068,C,19X,CCD2,11/16/22  9:28:03 AM,1668595114000,19,3,2
1636034,LOP221116000285,8000 SAN LEANDRO ST,SAN LEANDRO ST,929,FIRE,1668590950000,6072538,2099772,C,33X,CCD7,11/16/22  9:29:10 AM,1668594338000,33,5,3
1636035,LOP221116000286,800 53RD AV,53RD AV,929,FIRE,1668591020000,6067089,2105261,C,26X,CCD5,11/16/22  9:30:20 AM,1668591020000,26,4,3
1636036,LOP221116000290,5521 EDGERLY ST,EDGERLY ST,BCAST,BROADCAST,1668591102000,6070526,2107267,C,27Y,CCD6,11/16/22  9:31:42 AM,1668595404000,27,4,3
1636037,LOP221116000289,8900 SENECA ST,SENECA ST,415TH,415 THREATS,1668591090000,6082191,2102699,P,35X,CCD7,11/16/22  9:31:30 AM,1668591090000,35,5,3
1636038,LOP221116000288,1700 18TH AV,18TH AV,949,SUSPICIOUS VEHICLE,1668591081000,6059001,2114635,C,18X,CCD2,11/16/22  9:31:21 AM,1668596977000,18,3,2
1636039,LOP221116000292,5200 COLISEUM WY,COLISEUM WY,929,FIRE,1668591319000,6066793,2104515,C,26X,CCD6,11/16/22  9:35:19 AM,1668591319000,26,4,3
1636040,LOP221116000294,925 53RD AV,53RD AV,484LP,STOLEN LICENSE PLATE,1668591452000,6067483,2105574,C,26X,CCD5,11/16/22  9:37:32 AM,1668592139000,26,4,3
1636041,LOP221116000295,300 BROADWAY,BROADWAY,SPEC,SPECIAL ASSIGNMENT,1668591456000,6048593,2117443,C,01X,CCD3,11/16/22  9:37:36 AM,1668600624000,1,1,1
1636042,LOP221116000297,740 JULIE ANN WY,JULIE ANN WY,911C,911 HANG UP FROM CP,1668591541000,6067765,2103601,C,26X,CCD6,11/16/22  9:39:01 AM,1668598844000,26,4,3
1636043,LOP221116000299,2445 TELEGRAPH AV,TELEGRAPH AV,10851,STOLEN VEHICLE,1668591708000,6050808,2123628,C,08X,CCD3,11/16/22  9:41:48 AM,1668597329000,8,2,1
1636044,LOP221116000300,1019 CLAY ST,CLAY ST,459,BURGLARY,1668591791000,6048792,2119601,C,03Y,CCD3,11/16/22  9:43:11 AM,1668591791000,3,1,1
1636045,LOP221116000303,5519 HARMON AV,HARMON AV,911C,911 HANG UP FROM CP,1668592025000,6070920,2107615,C,27Y,CCD6,11/16/22  9:47:05 AM,1668596450000,27,4,3
1636046,LOP221116000304,2642 73RD AV,73RD AV,905,ABANDONED AUTOMOBILE,1668592135000,6077635,2106236,C,30Y,CCD6,11/16/22  9:48:55 AM,1668595207000,30,5,3
1636047,LOP221116000305,1011 UNION ST,UNION ST,911H,911 HANG-UP,1668592146000,6044748,2121336,C,02X,CCD3,11/16/22  9:49:06 AM,1668595300000,2,1,1
1636048,LOP221116000309,3434 HIGH ST,HIGH ST,240,ASSAULT,1668592257000,6071412,2113234,C,28X,CCD4,11/16/22  9:50:57 AM,1668593365000,28,4,3
1636049,LOP221116000310,21ST AV&SAN ANTONIO WY,AV&SAN ANTONIO WY,R10851,RECOVERED STOLEN VEH,1668592315000,6060464,2114683,C,18X,CCD2,11/16/22  9:51:55 AM,1668610864000,18,3,2
1636050,LOP221116000306,9841 HOLLY ST,HOLLY ST,CKVEH,CHECK VEHICLE,1668592176000,6079078,2097840,A,32X,CCD7,11/16/22  9:49:36 AM,1668592974000,32,5,3
1636051,LOP221116000312,8350 EDES AV,EDES AV,911C,911 HANG UP FROM CP,1668592427000,6071561,2097833,C,31Y,CCD7,11/16/22  9:53:47 AM,1668592427000,31,5,3
1636052,LOP221116000313,2618 64TH AV,64TH AV,945A,AMBULANCE REQUESTED,1668592484000,6074438,2107031,C,27Y,CCD6,11/16/22  9:54:44 AM,1668592484000,27,4,3
1636053,LOP221116000314,FLORIO ST&MANOA ST,ST&MANOA ST,10851,STOLEN VEHICLE,1668592545000,6056520,2136747,C,12Y,CCD1,11/16/22  9:55:45 AM,1668597699000,12,2,1
1636054,LOP221116000319,365 BELLEVUE AV,BELLEVUE AV,968,DEAD ANIMAL PICK UP,1668592649000,6055369,2122622,C,14X,CCD3,11/16/22  9:57:29 AM,1668593376000,14,2,2
1636055,LOP221116000318,2619 BROADWAY,BROADWAY,911N,POLICE RELATED MATTE,1668592646000,6051976,2124040,C,08X,CCD3,11/16/22  9:57:26 AM,1668592647000,8,2,1
1636056,LOP221116000320,2000 SAN PABLO AV,SAN PABLO AV,243E,BATTERY ON CO-HABITA,1668592684000,6049484,2122312,C,04X,CCD3,11/16/22  9:58:04 AM,1668592684000,4,1,1
1636057,LOP221116000321,5439 WADEAN PL,WADEAN PL,970B,AUTO BLOCKING DRIVEW,1668592746000,6069566,2107256,P,27Y,CCD6,11/16/22  9:59:06 AM,1668592746000,27,4,3
1636058,LOP221116000322,8460 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1668592821000,6070736,2095429,C,31X,CCD7,11/16/22 10:00:21 AM,1668605207000,31,5,3
1636059,LOP221116000324,69TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,949,SUSPICIOUS VEHICLE,1668592887000,6077435,2107438,C,29X,CCD6,11/16/22 10:01:27 AM,1668597625000,29,5,3
1636060,LOP221116000323,449 HEGENBERGER RD,HEGENBERGER RD,5150,MENTALLY ILL,1668592866000,6070983,2095159,C,31X,CCD7,11/16/22 10:01:06 AM,1668595720000,31,5,3
1636061,LOP221116000325,250 FRANK H OGAWA PLZ,FRANK H OGAWA PLZ,911N,POLICE RELATED MATTE,1668592907000,6049604,2120711,C,04X,CCD3,11/16/22 10:01:47 AM,1668592907000,4,1,1
1636062,LOP221116000327,5301 FLEMING AV,FLEMING AV,10851,STOLEN VEHICLE,1668592945000,6072201,2109719,C,28X,CCD6,11/16/22 10:02:25 AM,1668594396000,28,4,3
1636063,LOP221116000328,5918 BROMLEY AV,BROMLEY AV,911N,POLICE RELATED MATTE,1668593100000,6071338,2106220,C,27Y,CCD6,11/16/22 10:05:00 AM,1668593100000,27,4,3
1636064,LOP221116000329,2938 MILLSBRAE AV,MILLSBRAE AV,975,STAND BY AND PRESERV,1668593131000,6073913,2108940,C,29X,CCD6,11/16/22 10:05:31 AM,1668676734000,29,5,3
1636065,LOP221116000330,84TH AV&PLYMOUTH ST,AV&PLYMOUTH ST,977,WALKING STOP,1668593238000,6077578,2102055,C,34X,CCD6,11/16/22 10:07:18 AM,1668596147000,34,5,3
1636066,LOP221116000332,601 HEGENBERGER RD,HEGENBERGER RD,901,VEHICLE COLLISION/PR,1668593394000,6071251,2098367,C,31X,CCD7,11/16/22 10:09:54 AM,1668596180000,31,5,3
1636067,LOP221116000334,3505 BROADWAY,BROADWAY,278_5,VIOLATION OF CUSTODY,1668593609000,6053359,2126712,C,08X,CCD3,11/16/22 10:13:29 AM,1668606639000,8,2,1
1636068,LOP221116000335,180 GRAND AV,GRAND AV,945A,AMBULANCE REQUESTED,1668593723000,6052375,2122595,C,08X,CCD3,11/16/22 10:15:23 AM,1668593736000,8,2,1
1636069,LOP221116000337,10611 MARK ST,MARK ST,945A,AMBULANCE REQUESTED,1668593764000,6086384,2098820,C,35Y,CCD7,11/16/22 10:16:04 AM,1668593765000,35,5,3
1636070,LOP221116000336,1741 FRANKLIN ST,FRANKLIN ST,911H,911 HANG-UP,1668593733000,6050801,2120933,C,04X,CCD3,11/16/22 10:15:33 AM,1668595173000,4,1,1
1636071,LOP221116000338,4017 E 18TH ST,E 18TH ST,933MA,ALARM-MANUALLY ACTIV,1668593881000,6065702,2109723,C,23X,CCD5,11/16/22 10:18:01 AM,1668595326000,23,4,2
1636072,LOP221116000339,2100 65TH AV,65TH AV,415,DISTURBING THE PEACE,1668593892000,6072900,2105482,C,27Y,CCD6,11/16/22 10:18:12 AM,1668600003000,27,4,3
1636073,LOP221116000342,6038 BRANN ST,BRANN ST,647_6,ANNOY/MOLEST CHILDRE,1668593966000,6074512,2108545,C,29X,CCD6,11/16/22 10:19:26 AM,1668600781000,29,5,3
1636074,LOP221116000344,5525 HARMON AV,HARMON AV,911N,POLICE RELATED MATTE,1668593985000,6070933,2107600,C,27Y,CCD6,11/16/22 10:19:45 AM,1668594021000,27,4,3
1636075,LOP221116000345,3534 BRUNELL DR,BRUNELL DR,211,ROBBERY,1668593996000,6075393,2119574,C,22Y,CCD4,11/16/22 10:19:56 AM,1668602829000,22,3,2
1636076,LOP221116000347,MOUNTAIN BLVD&SB S13,BLVD&SB S13,HAZ,HAZARDOUS SITUATION/,1668594041000,6076566,2112443,C,25X,CCD4,11/16/22 10:20:41 AM,1668594090000,25,4,2
1636077,LOP221116000346,7624 KRAUSE AV,KRAUSE AV,911C,911 HANG UP FROM CP,1668594037000,6077094,2104629,C,30X,CCD6,11/16/22 10:20:37 AM,1668596974000,30,5,3
1636078,LOP221116000348,6325 CAMDEN ST,CAMDEN ST,ASSIST,ASSIST,1668594085000,6075376,2108236,C,29X,CCD6,11/16/22 10:21:25 AM,1668594087000,29,5,3
1636079,LOP221116000349,458 ALMANZA DR,ALMANZA DR,970B,AUTO BLOCKING DRIVEW,1668594216000,6076464,2092810,C,31Z,CCD7,11/16/22 10:23:36 AM,1668607196000,31,5,3
1636080,LOP221116000350,2254 84TH AV,84TH AV,WELCK,WELFARE CHECK -- CHE,1668594298000,6079429,2103078,C,35X,CCD6,11/16/22 10:24:58 AM,1668598668000,35,5,3
